eventID	materialSampleID	eventDate	locality	decimalLongitude	decimalLatitude	coordinateUncertaintyInMeters	higherGeography	minimumDepthInMeters	maximumDepthInMeters	sampleSizeValue	sampleSizeUnit	organismQuantity	occurrenceID	organismQuantityType	verbatimIdentification	samplingProtocol	scientificName	scientificNameID	occurrenceStatus	basisOfRecord
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	55	EE0495_asv.2502	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	57	EE0495_asv.2503	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	22	EE0495_asv.2504	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	118	EE0495_asv.2505	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	12	EE0495_asv.2506	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.2508	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	15	EE0495_asv.2511	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	50	EE0495_asv.2513	sequence reads	Florideophyceae	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Florideophyceae	urn:lsid:marinespecies.org:taxname:368670	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	98	EE0495_asv.2515	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	4	EE0495_asv.2519	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	7	EE0495_asv.2520	sequence reads	Bacillariophyta	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Bacillariophyta	urn:lsid:marinespecies.org:taxname:148898	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.2521	sequence reads	Hypnea	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Hypnea	urn:lsid:marinespecies.org:taxname:144157	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	12	EE0495_asv.2525	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.2532	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	5	EE0495_asv.2533	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.2535	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	16	EE0495_asv.2536	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	44	EE0495_asv.2538	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	142	EE0495_asv.2539	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	3	EE0495_asv.2542	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	53	EE0495_asv.2545	sequence reads	Ascidiacea	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Ascidiacea	urn:lsid:marinespecies.org:taxname:1839	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	14	EE0495_asv.2546	sequence reads	Parasesarma_samawati	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Parasesarma samawati	urn:lsid:marinespecies.org:taxname:1061930	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	4	EE0495_asv.2548	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.2549	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	31	EE0495_asv.2551	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	34	EE0495_asv.2552	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	2	EE0495_asv.2554	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	134	EE0495_asv.2556	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	140	EE0495_asv.2557	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	84	EE0495_asv.2558	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.2559	sequence reads	Cladocroce_burapha	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Cladocroce burapha	urn:lsid:marinespecies.org:taxname:166302	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.2561	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	6	EE0495_asv.2562	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	3	EE0495_asv.2563	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	13	EE0495_asv.2565	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	7	EE0495_asv.2567	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	2	EE0495_asv.2568	sequence reads	Hydrozoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Hydrozoa	urn:lsid:marinespecies.org:taxname:1337	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	83	EE0495_asv.2572	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	9	EE0495_asv.2574	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	8	EE0495_asv.2576	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	59	EE0495_asv.2577	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	81	EE0495_asv.2578	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.2579	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	4	EE0495_asv.2580	sequence reads	Cylindrotheca_closterium	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	97	EE0495_asv.2581	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	127	EE0495_asv.2582	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	20	EE0495_asv.2585	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	5	EE0495_asv.2586	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	10	EE0495_asv.2587	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	2	EE0495_asv.2589	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	9	EE0495_asv.2591	sequence reads	Cylindrotheca_closterium	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	43	EE0495_asv.2592	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	102	EE0495_asv.2593	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	11	EE0495_asv.2596	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	21	EE0495_asv.2598	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	3	EE0495_asv.2601	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	25	EE0495_asv.2602	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.2605	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.2606	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	6	EE0495_asv.2607	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	41	EE0495_asv.2609	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	72	EE0495_asv.2610	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	116	EE0495_asv.2611	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	32	EE0495_asv.2612	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	39	EE0495_asv.2618	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	5	EE0495_asv.2620	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	34	EE0495_asv.2622	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.2623	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	11	EE0495_asv.2624	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	2	EE0495_asv.2628	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	7	EE0495_asv.2629	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	7	EE0495_asv.2631	sequence reads	Metazoa	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	26	EE0495_asv.2634	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	70	EE0495_asv.2636	sequence reads	Rhodomelaceae	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Rhodomelaceae	urn:lsid:marinespecies.org:taxname:143674	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	106	EE0495_asv.2637	sequence reads	Amphidinium_massartii	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Amphidinium massartii	urn:lsid:marinespecies.org:taxname:109743	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	47	EE0495_asv.2638	sequence reads	Acanthurus_triostegus	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Acanthurus triostegus	urn:lsid:marinespecies.org:taxname:219630	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	18	EE0495_asv.2639	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	109	EE0495_asv.2640	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	2	EE0495_asv.2644	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	18	EE0495_asv.2646	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	100	EE0495_asv.2647	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	19	EE0495_asv.2649	sequence reads	Pontella_fera	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Pontella fera	urn:lsid:marinespecies.org:taxname:360157	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	11	EE0495_asv.2650	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	32	EE0495_asv.2654	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	1	EE0495_asv.2655	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	12	EE0495_asv.2656	sequence reads	undef_Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	4	EE0495_asv.2657	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	5	EE0495_asv.2658	sequence reads	Porites	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Porites	urn:lsid:marinespecies.org:taxname:206485	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	42	EE0495_asv.2659	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	20	EE0495_asv.2660	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
EE0495	EE0495	2023-04-02	Settlement beach	46.206047	-9.400901	98	Aldabra Atoll	12	12	1500	ml	20	EE0495_asv.2661	sequence reads	Eukaryota	https://github.com/BeBOP-OBON/UNESCO_protocol_collection	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	present	MaterialSample
